time,vehicle_id,vehicle_type,status,current_node_id,current_coords,energy_level,cargo_capacity,cargo_size,cargo_manifest
760.0,103-13,Truck,Halted,14.0,"(187.19, 177.64)",51.23821002805974,13,11,"['1026_1-(43, 14)-1', '1020_1-(46, 27)-1', '1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
760.0,103-13,Truck,Halted,14.0,"(187.19, 177.64)",51.23821002805974,13,10,"['1020_1-(46, 27)-1', '1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
760.0,103-13,Truck,En Route,,"(187.19, 177.64)",51.23821002805974,13,10,"['1020_1-(46, 27)-1', '1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
935.0,103-13,Truck,En Route,27.0,"(154.67, 35.96)",37.30221002806004,13,10,"['1020_1-(46, 27)-1', '1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
935.0,103-13,Truck,En Route,27.0,"(154.67, 35.96)",37.30221002806004,13,10,"['1020_1-(46, 27)-1', '1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
935.0,103-13,Truck,Halted,27.0,"(154.67, 35.96)",37.30221002806004,13,10,"['1020_1-(46, 27)-1', '1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
935.0,103-13,Truck,Halted,27.0,"(154.67, 35.96)",37.30221002806004,13,9,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
935.0,103-13,Truck,En Route,,"(154.67, 35.96)",37.30221002806004,13,9,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
986.0,103-13,Truck,En Route,34.0,"(188.46, 19.0)",33.24221002806012,13,9,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
986.0,103-13,Truck,En Route,34.0,"(188.46, 19.0)",33.24221002806012,13,9,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
986.0,103-13,Truck,Halted,34.0,"(188.46, 19.0)",33.24221002806012,13,9,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1013-(57, 34)-3', '1004-(57, 37)-1']"
986.0,103-13,Truck,Halted,34.0,"(188.46, 19.0)",33.24221002806012,13,6,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1004-(57, 37)-1']"
986.0,103-13,Truck,En Route,,"(188.46, 19.0)",33.24221002806012,13,6,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1004-(57, 37)-1']"
1086.0,103-13,Truck,En Route,40.0,"(155.95, 85.71)",25.30461002806029,13,6,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1004-(57, 37)-1']"
1086.0,103-13,Truck,En Route,40.0,"(155.95, 85.71)",25.30461002806029,13,6,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1004-(57, 37)-1']"
1086.0,103-13,Truck,Halted,40.0,"(155.95, 85.71)",25.30461002806029,13,6,"['1031-(46, 40)-2', '1006-(46, 23)-3', '1004-(57, 37)-1']"
1086.0,103-13,Truck,Halted,40.0,"(155.95, 85.71)",25.30461002806029,13,4,"['1006-(46, 23)-3', '1004-(57, 37)-1']"
1086.0,103-13,Truck,En Route,,"(155.95, 85.71)",25.30461002806029,13,4,"['1006-(46, 23)-3', '1004-(57, 37)-1']"
1219.0,103-13,Truck,En Route,37.0,"(128.54, 191.24)",14.669410028060485,13,4,"['1006-(46, 23)-3', '1004-(57, 37)-1']"
1219.0,103-13,Truck,En Route,37.0,"(128.54, 191.24)",14.669410028060485,13,4,"['1006-(46, 23)-3', '1004-(57, 37)-1']"
1219.0,103-13,Truck,Halted,37.0,"(128.54, 191.24)",14.669410028060485,13,4,"['1006-(46, 23)-3', '1004-(57, 37)-1']"
1219.0,103-13,Truck,Halted,37.0,"(128.54, 191.24)",14.669410028060485,13,3,"['1006-(46, 23)-3']"
1219.0,103-13,Truck,En Route,,"(128.54, 191.24)",14.669410028060485,13,3,"['1006-(46, 23)-3']"
1256.0,103-13,Truck,En Route,23.0,"(93.86, 192.83)",11.767810028060483,13,3,"['1006-(46, 23)-3']"
1256.0,103-13,Truck,En Route,23.0,"(93.86, 192.83)",11.767810028060483,13,3,"['1006-(46, 23)-3']"
1256.0,103-13,Truck,Halted,23.0,"(93.86, 192.83)",11.767810028060483,13,3,"['1006-(46, 23)-3']"
1256.0,103-13,Truck,Halted,23.0,"(93.86, 192.83)",11.767810028060483,13,0,[]
1256.0,103-13,Truck,Idle,23.0,"(93.86, 192.83)",11.767810028060483,13,0,[]
1427.0,103-13,Truck,Returned,43.0,"(138.96, 67.17)",11.767810028060483,13,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Idle,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Halted,57.0,"(11.2, 159.81)",177.5599015715452,16,0,[]
0.0,104-16,Truck,Halted,57.0,"(11.2, 159.81)",177.5599015715452,16,1,"['1034-(57, 3)-1']"
0.0,104-16,Truck,En Route,,"(11.2, 159.81)",177.5599015715452,16,1,"['1034-(57, 3)-1']"
221.0,104-16,Truck,En Route,43.0,"(138.96, 67.17)",159.92790157154244,16,1,"['1034-(57, 3)-1']"
221.0,104-16,Truck,En Route,43.0,"(138.96, 67.17)",159.92790157154244,16,1,"['1034-(57, 3)-1']"
221.0,104-16,Truck,Halted,43.0,"(138.96, 67.17)",159.92790157154244,16,1,"['1034-(57, 3)-1']"
221.0,104-16,Truck,Halted,43.0,"(138.96, 67.17)",159.92790157154244,16,3,"['1034-(57, 3)-1', '1016-(43, 11)-2']"
221.0,104-16,Truck,En Route,,"(138.96, 67.17)",159.92790157154244,16,3,"['1034-(57, 3)-1', '1016-(43, 11)-2']"
442.0,104-16,Truck,En Route,57.0,"(11.2, 159.81)",142.29590157153967,16,3,"['1034-(57, 3)-1', '1016-(43, 11)-2']"
442.0,104-16,Truck,En Route,57.0,"(11.2, 159.81)",142.29590157153967,16,3,"['1034-(57, 3)-1', '1016-(43, 11)-2']"
442.0,104-16,Truck,Halted,57.0,"(11.2, 159.81)",142.29590157153967,16,3,"['1034-(57, 3)-1', '1016-(43, 11)-2']"
442.0,104-16,Truck,Halted,57.0,"(11.2, 159.81)",142.29590157153967,16,6,"['1034-(57, 3)-1', '1016-(43, 11)-2', '1028-(57, 56)-3']"
442.0,104-16,Truck,En Route,,"(11.2, 159.81)",142.29590157153967,16,6,"['1034-(57, 3)-1', '1016-(43, 11)-2', '1028-(57, 56)-3']"
647.0,104-16,Truck,En Route,11.0,"(124.5, 68.16)",125.8999015715375,16,6,"['1034-(57, 3)-1', '1016-(43, 11)-2', '1028-(57, 56)-3']"
647.0,104-16,Truck,En Route,11.0,"(124.5, 68.16)",125.8999015715375,16,6,"['1034-(57, 3)-1', '1016-(43, 11)-2', '1028-(57, 56)-3']"
647.0,104-16,Truck,Halted,11.0,"(124.5, 68.16)",125.8999015715375,16,6,"['1034-(57, 3)-1', '1016-(43, 11)-2', '1028-(57, 56)-3']"
647.0,104-16,Truck,Halted,11.0,"(124.5, 68.16)",125.8999015715375,16,4,"['1034-(57, 3)-1', '1028-(57, 56)-3']"
647.0,104-16,Truck,En Route,,"(124.5, 68.16)",125.8999015715375,16,4,"['1034-(57, 3)-1', '1028-(57, 56)-3']"
740.0,104-16,Truck,En Route,3.0,"(162.04, 13.32)",118.50950157153765,16,4,"['1034-(57, 3)-1', '1028-(57, 56)-3']"
740.0,104-16,Truck,En Route,3.0,"(162.04, 13.32)",118.50950157153765,16,4,"['1034-(57, 3)-1', '1028-(57, 56)-3']"
740.0,104-16,Truck,Halted,3.0,"(162.04, 13.32)",118.50950157153765,16,4,"['1034-(57, 3)-1', '1028-(57, 56)-3']"
740.0,104-16,Truck,Halted,3.0,"(162.04, 13.32)",118.50950157153765,16,3,"['1028-(57, 56)-3']"
740.0,104-16,Truck,En Route,,"(162.04, 13.32)",118.50950157153765,16,3,"['1028-(57, 56)-3']"
765.0,104-16,Truck,En Route,56.0,"(167.16, 32.82)",116.5399015715377,16,3,"['1028-(57, 56)-3']"
765.0,104-16,Truck,En Route,56.0,"(167.16, 32.82)",116.5399015715377,16,3,"['1028-(57, 56)-3']"
765.0,104-16,Truck,Halted,56.0,"(167.16, 32.82)",116.5399015715377,16,3,"['1028-(57, 56)-3']"
765.0,104-16,Truck,Halted,56.0,"(167.16, 32.82)",116.5399015715377,16,0,[]
765.0,104-16,Truck,Idle,56.0,"(167.16, 32.82)",116.5399015715377,16,0,[]
1048.0,104-16,Truck,Returned,57.0,"(11.2, 159.81)",116.5399015715377,16,0,[]
0.0,200-1,Drone,Idle,14.0,"(187.19, 177.64)",0.904513423163344,1,0,[]
0.0,200-1,Drone,Idle,14.0,"(187.19, 177.64)",0.904513423163344,1,0,[]
0.0,200-1,Drone,Idle,14.0,"(187.19, 177.64)",0.904513423163344,1,0,[]
0.0,200-1,Drone,Halted,14.0,"(187.19, 177.64)",0.904513423163344,1,0,[]
760.0,200-1,Drone,Halted,14.0,"(187.19, 177.64)",0.904513423163344,1,1,"['1026_2-(14, 59)-1']"
760.0,200-1,Drone,En Route,,"(187.19, 177.64)",0.904513423163344,1,1,"['1026_2-(14, 59)-1']"
984.0,200-1,Drone,En Route,59.0,"(24.21, 25.04)",0.7258974231633389,1,1,"['1026_2-(14, 59)-1']"
984.0,200-1,Drone,En Route,59.0,"(24.21, 25.04)",0.7258974231633389,1,1,"['1026_2-(14, 59)-1']"
984.0,200-1,Drone,Halted,59.0,"(24.21, 25.04)",0.7258974231633389,1,1,"['1026_2-(14, 59)-1']"
984.0,200-1,Drone,Halted,59.0,"(24.21, 25.04)",0.7258974231633389,1,0,[]
984.0,200-1,Drone,Idle,59.0,"(24.21, 25.04)",0.7258974231633389,1,0,[]
1208.0,200-1,Drone,Returned,14.0,"(187.19, 177.64)",0.7258974231633389,1,0,[]
0.0,201-3,Drone,Idle,39.0,"(31.19, 50.32)",0.8844579653061387,3,0,[]
0.0,201-3,Drone,Idle,39.0,"(31.19, 50.32)",0.8844579653061387,3,0,[]
0.0,201-3,Drone,Idle,39.0,"(31.19, 50.32)",0.8844579653061387,3,0,[]
0.0,201-3,Drone,Idle,39.0,"(31.19, 50.32)",0.8844579653061387,3,0,[]
0.0,201-3,Drone,Idle,39.0,"(31.19, 50.32)",0.8844579653061387,3,0,[]
0.0,201-3,Drone,Halted,39.0,"(31.19, 50.32)",0.8844579653061387,3,0,[]
648.0,201-3,Drone,Halted,39.0,"(31.19, 50.32)",0.8844579653061387,3,1,"['1003_2-(39, 25)-1']"
648.0,201-3,Drone,Halted,39.0,"(31.19, 50.32)",0.8844579653061387,3,2,"['1003_2-(39, 25)-1', '1024_2-(39, 12)-1']"
648.0,201-3,Drone,Halted,39.0,"(31.19, 50.32)",0.8844579653061387,3,3,"['1003_2-(39, 25)-1', '1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
648.0,201-3,Drone,En Route,,"(31.19, 50.32)",0.8844579653061387,3,3,"['1003_2-(39, 25)-1', '1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
716.0,201-3,Drone,En Route,25.0,"(97.48, 35.75)",0.8301619653061372,3,3,"['1003_2-(39, 25)-1', '1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
716.0,201-3,Drone,En Route,25.0,"(97.48, 35.75)",0.8301619653061372,3,3,"['1003_2-(39, 25)-1', '1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
716.0,201-3,Drone,Halted,25.0,"(97.48, 35.75)",0.8301619653061372,3,3,"['1003_2-(39, 25)-1', '1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
716.0,201-3,Drone,Halted,25.0,"(97.48, 35.75)",0.8301619653061372,3,2,"['1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
716.0,201-3,Drone,En Route,,"(97.48, 35.75)",0.8301619653061372,3,2,"['1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
874.0,201-3,Drone,En Route,23.0,"(93.86, 192.83)",0.7044659653061336,3,2,"['1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
874.0,201-3,Drone,En Route,23.0,"(93.86, 192.83)",0.7044659653061336,3,2,"['1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
874.0,201-3,Drone,Halted,23.0,"(93.86, 192.83)",0.7044659653061336,3,2,"['1024_2-(39, 12)-1', '1019_2-(39, 23)-1']"
874.0,201-3,Drone,Halted,23.0,"(93.86, 192.83)",0.7044659653061336,3,1,"['1024_2-(39, 12)-1']"
874.0,201-3,Drone,En Route,,"(93.86, 192.83)",0.7044659653061336,3,1,"['1024_2-(39, 12)-1']"
938.0,201-3,Drone,En Route,12.0,"(31.31, 185.11)",0.6540499653061321,3,1,"['1024_2-(39, 12)-1']"
938.0,201-3,Drone,En Route,12.0,"(31.31, 185.11)",0.6540499653061321,3,1,"['1024_2-(39, 12)-1']"
938.0,201-3,Drone,Halted,12.0,"(31.31, 185.11)",0.6540499653061321,3,1,"['1024_2-(39, 12)-1']"
938.0,201-3,Drone,Halted,12.0,"(31.31, 185.11)",0.6540499653061321,3,0,[]
938.0,201-3,Drone,Idle,12.0,"(31.31, 185.11)",0.6540499653061321,3,0,[]
1073.0,201-3,Drone,Returned,39.0,"(31.19, 50.32)",0.6540499653061321,3,0,[]
0.0,202-3,Drone,Idle,47.0,"(123.65, 176.96)",0.9885413911839886,3,0,[]
0.0,202-3,Drone,Idle,47.0,"(123.65, 176.96)",0.9885413911839886,3,0,[]
0.0,202-3,Drone,Idle,47.0,"(123.65, 176.96)",0.9885413911839886,3,0,[]
0.0,202-3,Drone,Idle,47.0,"(123.65, 176.96)",0.9885413911839886,3,0,[]
0.0,202-3,Drone,Idle,47.0,"(123.65, 176.96)",0.9885413911839886,3,0,[]
0.0,202-3,Drone,Halted,47.0,"(123.65, 176.96)",0.9885413911839886,3,0,[]
1018.0,202-3,Drone,Halted,47.0,"(123.65, 176.96)",0.9885413911839886,3,1,"['1018_2-(47, 6)-1']"
1018.0,202-3,Drone,Halted,47.0,"(123.65, 176.96)",0.9885413911839886,3,2,"['1018_2-(47, 6)-1', '1011_2-(47, 50)-1']"
1018.0,202-3,Drone,Halted,47.0,"(123.65, 176.96)",0.9885413911839886,3,3,"['1018_2-(47, 6)-1', '1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1018.0,202-3,Drone,En Route,,"(123.65, 176.96)",0.9885413911839886,3,3,"['1018_2-(47, 6)-1', '1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1097.0,202-3,Drone,En Route,6.0,"(44.8, 181.36)",0.9253653911839869,3,3,"['1018_2-(47, 6)-1', '1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1097.0,202-3,Drone,En Route,6.0,"(44.8, 181.36)",0.9253653911839869,3,3,"['1018_2-(47, 6)-1', '1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1097.0,202-3,Drone,Halted,6.0,"(44.8, 181.36)",0.9253653911839869,3,3,"['1018_2-(47, 6)-1', '1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1097.0,202-3,Drone,Halted,6.0,"(44.8, 181.36)",0.9253653911839869,3,2,"['1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1097.0,202-3,Drone,En Route,,"(44.8, 181.36)",0.9253653911839869,3,2,"['1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1304.0,202-3,Drone,En Route,18.0,"(145.12, 0.97)",0.7602373911839821,3,2,"['1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1304.0,202-3,Drone,En Route,18.0,"(145.12, 0.97)",0.7602373911839821,3,2,"['1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1304.0,202-3,Drone,Halted,18.0,"(145.12, 0.97)",0.7602373911839821,3,2,"['1011_2-(47, 50)-1', '1010_2-(47, 18)-1']"
1304.0,202-3,Drone,Halted,18.0,"(145.12, 0.97)",0.7602373911839821,3,1,"['1011_2-(47, 50)-1']"
1304.0,202-3,Drone,En Route,,"(145.12, 0.97)",0.7602373911839821,3,1,"['1011_2-(47, 50)-1']"
1485.0,202-3,Drone,En Route,50.0,"(144.26, 181.3)",0.615973391183978,3,1,"['1011_2-(47, 50)-1']"
1485.0,202-3,Drone,En Route,50.0,"(144.26, 181.3)",0.615973391183978,3,1,"['1011_2-(47, 50)-1']"
1485.0,202-3,Drone,Halted,50.0,"(144.26, 181.3)",0.615973391183978,3,1,"['1011_2-(47, 50)-1']"
1485.0,202-3,Drone,Halted,50.0,"(144.26, 181.3)",0.615973391183978,3,0,[]
1485.0,202-3,Drone,Idle,50.0,"(144.26, 181.3)",0.615973391183978,3,0,[]
1507.0,202-3,Drone,Returned,47.0,"(123.65, 176.96)",0.615973391183978,3,0,[]
0.0,203-2,Drone,Idle,27.0,"(154.67, 35.96)",0.9761342011789141,2,0,[]
0.0,203-2,Drone,Idle,27.0,"(154.67, 35.96)",0.9761342011789141,2,0,[]
0.0,203-2,Drone,Idle,27.0,"(154.67, 35.96)",0.9761342011789141,2,0,[]
0.0,203-2,Drone,Idle,27.0,"(154.67, 35.96)",0.9761342011789141,2,0,[]
0.0,203-2,Drone,Halted,27.0,"(154.67, 35.96)",0.9761342011789141,2,0,[]
935.0,203-2,Drone,Halted,27.0,"(154.67, 35.96)",0.9761342011789141,2,1,"['1020_2-(27, 56)-1']"
935.0,203-2,Drone,Halted,27.0,"(154.67, 35.96)",0.9761342011789141,2,2,"['1020_2-(27, 56)-1', '1017_2-(27, 9)-1']"
935.0,203-2,Drone,En Route,,"(154.67, 35.96)",0.9761342011789141,2,2,"['1020_2-(27, 56)-1', '1017_2-(27, 9)-1']"
948.0,203-2,Drone,En Route,56.0,"(167.16, 32.82)",0.9658302011789138,2,2,"['1020_2-(27, 56)-1', '1017_2-(27, 9)-1']"
948.0,203-2,Drone,En Route,56.0,"(167.16, 32.82)",0.9658302011789138,2,2,"['1020_2-(27, 56)-1', '1017_2-(27, 9)-1']"
948.0,203-2,Drone,Halted,56.0,"(167.16, 32.82)",0.9658302011789138,2,2,"['1020_2-(27, 56)-1', '1017_2-(27, 9)-1']"
948.0,203-2,Drone,Halted,56.0,"(167.16, 32.82)",0.9658302011789138,2,1,"['1017_2-(27, 9)-1']"
948.0,203-2,Drone,En Route,,"(167.16, 32.82)",0.9658302011789138,2,1,"['1017_2-(27, 9)-1']"
950.0,203-2,Drone,En Route,9.0,"(166.56, 31.35)",0.9645582011789138,2,1,"['1017_2-(27, 9)-1']"
950.0,203-2,Drone,En Route,9.0,"(166.56, 31.35)",0.9645582011789138,2,1,"['1017_2-(27, 9)-1']"
950.0,203-2,Drone,Halted,9.0,"(166.56, 31.35)",0.9645582011789138,2,1,"['1017_2-(27, 9)-1']"
950.0,203-2,Drone,Halted,9.0,"(166.56, 31.35)",0.9645582011789138,2,0,[]
950.0,203-2,Drone,Idle,9.0,"(166.56, 31.35)",0.9645582011789138,2,0,[]
963.0,203-2,Drone,Returned,27.0,"(154.67, 35.96)",0.9645582011789138,2,0,[]
0.0,204-2,Drone,Idle,19.0,"(162.15, 121.89)",0.9473501511457327,2,0,[]
0.0,204-2,Drone,Idle,19.0,"(162.15, 121.89)",0.9473501511457327,2,0,[]
0.0,204-2,Drone,Idle,19.0,"(162.15, 121.89)",0.9473501511457327,2,0,[]
0.0,204-2,Drone,Idle,19.0,"(162.15, 121.89)",0.9473501511457327,2,0,[]
0.0,204-2,Drone,Halted,19.0,"(162.15, 121.89)",0.9473501511457327,2,0,[]
1787.0,204-2,Drone,Halted,19.0,"(162.15, 121.89)",0.9473501511457327,2,1,"['1025_2-(19, 32)-1']"
1787.0,204-2,Drone,Halted,19.0,"(162.15, 121.89)",0.9473501511457327,2,2,"['1025_2-(19, 32)-1', '1012_2-(19, 34)-1']"
1787.0,204-2,Drone,En Route,,"(162.15, 121.89)",0.9473501511457327,2,2,"['1025_2-(19, 32)-1', '1012_2-(19, 34)-1']"
1915.0,204-2,Drone,En Route,32.0,"(83.8, 21.84)",0.8456861511457299,2,2,"['1025_2-(19, 32)-1', '1012_2-(19, 34)-1']"
1915.0,204-2,Drone,En Route,32.0,"(83.8, 21.84)",0.8456861511457299,2,2,"['1025_2-(19, 32)-1', '1012_2-(19, 34)-1']"
1915.0,204-2,Drone,Halted,32.0,"(83.8, 21.84)",0.8456861511457299,2,2,"['1025_2-(19, 32)-1', '1012_2-(19, 34)-1']"
1915.0,204-2,Drone,Halted,32.0,"(83.8, 21.84)",0.8456861511457299,2,1,"['1012_2-(19, 34)-1']"
1915.0,204-2,Drone,En Route,,"(83.8, 21.84)",0.8456861511457299,2,1,"['1012_2-(19, 34)-1']"
2020.0,204-2,Drone,En Route,34.0,"(188.46, 19.0)",0.7619261511457275,2,1,"['1012_2-(19, 34)-1']"
2020.0,204-2,Drone,En Route,34.0,"(188.46, 19.0)",0.7619261511457275,2,1,"['1012_2-(19, 34)-1']"
2020.0,204-2,Drone,Halted,34.0,"(188.46, 19.0)",0.7619261511457275,2,1,"['1012_2-(19, 34)-1']"
2020.0,204-2,Drone,Halted,34.0,"(188.46, 19.0)",0.7619261511457275,2,0,[]
2020.0,204-2,Drone,Idle,34.0,"(188.46, 19.0)",0.7619261511457275,2,0,[]
2127.0,204-2,Drone,Returned,19.0,"(162.15, 121.89)",0.7619261511457275,2,0,[]
0.0,205-2,Drone,Idle,0.0,"(31.34, 154.74)",0.9657166325485638,2,0,[]
0.0,205-2,Drone,Idle,0.0,"(31.34, 154.74)",0.9657166325485638,2,0,[]
0.0,205-2,Drone,Idle,0.0,"(31.34, 154.74)",0.9657166325485638,2,0,[]
0.0,205-2,Drone,Idle,0.0,"(31.34, 154.74)",0.9657166325485638,2,0,[]
0.0,205-2,Drone,Halted,0.0,"(31.34, 154.74)",0.9657166325485638,2,0,[]
818.0,205-2,Drone,Halted,0.0,"(31.34, 154.74)",0.9657166325485638,2,1,"['1029_2-(0, 9)-1']"
818.0,205-2,Drone,Halted,0.0,"(31.34, 154.74)",0.9657166325485638,2,2,"['1029_2-(0, 9)-1', '1033_2-(0, 37)-1']"
818.0,205-2,Drone,En Route,,"(31.34, 154.74)",0.9657166325485638,2,2,"['1029_2-(0, 9)-1', '1033_2-(0, 37)-1']"
1002.0,205-2,Drone,En Route,9.0,"(166.56, 31.35)",0.8192686325485595,2,2,"['1029_2-(0, 9)-1', '1033_2-(0, 37)-1']"
1002.0,205-2,Drone,En Route,9.0,"(166.56, 31.35)",0.8192686325485595,2,2,"['1029_2-(0, 9)-1', '1033_2-(0, 37)-1']"
1002.0,205-2,Drone,Halted,9.0,"(166.56, 31.35)",0.8192686325485595,2,2,"['1029_2-(0, 9)-1', '1033_2-(0, 37)-1']"
1002.0,205-2,Drone,Halted,9.0,"(166.56, 31.35)",0.8192686325485595,2,1,"['1033_2-(0, 37)-1']"
1002.0,205-2,Drone,En Route,,"(166.56, 31.35)",0.8192686325485595,2,1,"['1033_2-(0, 37)-1']"
1167.0,205-2,Drone,En Route,37.0,"(128.54, 191.24)",0.6877886325485558,2,1,"['1033_2-(0, 37)-1']"
1167.0,205-2,Drone,En Route,37.0,"(128.54, 191.24)",0.6877886325485558,2,1,"['1033_2-(0, 37)-1']"
1167.0,205-2,Drone,Halted,37.0,"(128.54, 191.24)",0.6877886325485558,2,1,"['1033_2-(0, 37)-1']"
1167.0,205-2,Drone,Halted,37.0,"(128.54, 191.24)",0.6877886325485558,2,0,[]
1167.0,205-2,Drone,Idle,37.0,"(128.54, 191.24)",0.6877886325485558,2,0,[]
1271.0,205-2,Drone,Returned,0.0,"(31.34, 154.74)",0.6877886325485558,2,0,[]
